gesture,direction,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
fist,back,0.5655897855758667,0.6774386167526245,0.44518452882766724,0.6819119453430176,0.33690232038497925,0.6824736595153809,0.26643604040145874,0.7032798528671265,0.28454214334487915,0.7001449465751648,0.3446505069732666,0.2946399450302124,0.32339340448379517,0.5538883209228516,0.3539876639842987,0.6294006705284119,0.37120959162712097,0.5799638628959656,0.49744993448257446,0.2978646159172058,0.4565141797065735,0.6077885627746582,0.4719349145889282,0.6715801358222961,0.4759541451931,0.6200746893882751,0.6357066631317139,0.3576315641403198,0.5768929719924927,0.643278956413269,0.5724571347236633,0.703381359577179,0.570670485496521,0.6711580753326416,0.7524110078811646,0.44666939973831177,0.6987608671188354,0.6545829772949219,0.6766484975814819,0.7073400020599365,0.6691857576370239,0.685650646686554
fist,back,0.5626043081283569,0.678653359413147,0.4384460747241974,0.684430718421936,0.32828015089035034,0.6844284534454346,0.2560809850692749,0.7033495306968689,0.2807474732398987,0.6965149641036987,0.34379056096076965,0.2964521050453186,0.3242225646972656,0.5568943619728088,0.35285454988479614,0.6314847469329834,0.3670891523361206,0.5797097682952881,0.4977608323097229,0.30019551515579224,0.456662654876709,0.605545699596405,0.46638965606689453,0.6667910814285278,0.465680867433548,0.6123631000518799,0.6366475820541382,0.3596569001674652,0.577602744102478,0.640421450138092,0.5677920579910278,0.6972103118896484,0.5643594861030579,0.6619519591331482,0.7529242038726807,0.44778409600257874,0.7010349035263062,0.6532647609710693,0.6764153242111206,0.7017807960510254,0.6685787439346313,0.676064133644104
fist,back,0.5735427141189575,0.6876028776168823,0.4519127905368805,0.6918584108352661,0.33395278453826904,0.692017674446106,0.2629084289073944,0.7049386501312256,0.2832522392272949,0.6917036771774292,0.341152548789978,0.29098930954933167,0.3224700391292572,0.5666787028312683,0.35140711069107056,0.6290283799171448,0.36522921919822693,0.5700253248214722,0.4954416751861572,0.295178085565567,0.4532190263271332,0.6096331477165222,0.4669651389122009,0.6452089548110962,0.466865211725235,0.5712180137634277,0.6382631659507751,0.3532668650150299,0.577107310295105,0.6388272643089294,0.5733359456062317,0.6690757274627686,0.5716099143028259,0.6141965985298157,0.7576720714569092,0.4430963695049286,0.7045193910598755,0.648718535900116,0.6881505250930786,0.6698493361473083,0.6880584955215454,0.6187564134597778
fist,back,0.5823777914047241,0.6871324777603149,0.46130475401878357,0.689558744430542,0.3459325134754181,0.6871219873428345,0.2743994891643524,0.6975445747375488,0.29514575004577637,0.6862006187438965,0.3510522246360779,0.290121853351593,0.3310006856918335,0.5585083365440369,0.358865886926651,0.6234009861946106,0.3722628653049469,0.5682507157325745,0.5032989978790283,0.29423466324806213,0.45901525020599365,0.6018928289413452,0.4732755124568939,0.6440461874008179,0.47384244203567505,0.575589120388031,0.6431128978729248,0.35184451937675476,0.5809909105300903,0.6318569183349609,0.577831506729126,0.6684509515762329,0.5768340826034546,0.6201423406600952,0.7606289386749268,0.4400480389595032,0.7078742384910583,0.642208456993103,0.6910499334335327,0.6683515310287476,0.6895456314086914,0.6236512064933777
fist,back,0.5921275615692139,0.6719499826431274,0.4743475019931793,0.6799129247665405,0.3676795959472656,0.673998236656189,0.2985636293888092,0.6814727187156677,0.30260711908340454,0.6763465404510498,0.36068159341812134,0.3060629665851593,0.3518890142440796,0.5454645156860352,0.3882141709327698,0.609210729598999,0.4048842489719391,0.5560581088066101,0.5045446157455444,0.301354318857193,0.4741984009742737,0.5636042356491089,0.49428144097328186,0.6191173791885376,0.4977933168411255,0.566913902759552,0.6378189325332642,0.3475815951824188,0.5899955630302429,0.5843303799629211,0.5944810509681702,0.6359711289405823,0.5951637029647827,0.5978347659111023,0.7543294429779053,0.4190317392349243,0.7160516977310181,0.5948065519332886,0.7034819722175598,0.6370444297790527,0.7022727727890015,0.6054853200912476
fist,back,0.5737088918685913,0.6819761395454407,0.45728492736816406,0.6917487382888794,0.34711408615112305,0.6928350925445557,0.27649760246276855,0.6990824937820435,0.2854488492012024,0.6938793659210205,0.3336626887321472,0.31172168254852295,0.32810673117637634,0.5650202631950378,0.3655761480331421,0.6230318546295166,0.38086187839508057,0.5645084977149963,0.4834432303905487,0.302565336227417,0.45964315533638,0.5909881591796875,0.4786580204963684,0.6333389282226562,0.476712703704834,0.5594426393508911,0.6241026520729065,0.3430740237236023,0.5840475559234619,0.601231575012207,0.5851408839225769,0.6377171277999878,0.5832133293151855,0.5832180380821228,0.7481791973114014,0.4113565683364868,0.7122179269790649,0.5892571210861206,0.6971119046211243,0.6189382076263428,0.6947681903839111,0.5757259130477905
fist,back,0.5721619725227356,0.6745540499687195,0.4557190537452698,0.6834771633148193,0.3480100929737091,0.6862107515335083,0.2778499126434326,0.6942185163497925,0.27863818407058716,0.690794825553894,0.33050161600112915,0.3097470700740814,0.324593186378479,0.5606244802474976,0.36235374212265015,0.6165410280227661,0.37721604108810425,0.557996392250061,0.47830742597579956,0.30064600706100464,0.4554640054702759,0.5889712572097778,0.4754207730293274,0.6277908682823181,0.4734249413013458,0.5561357736587524,0.6170312166213989,0.34075796604156494,0.5782980918884277,0.6004768013954163,0.5830546617507935,0.6324048042297363,0.5811273455619812,0.5766076445579529,0.7398244142532349,0.4085368514060974,0.705438494682312,0.5908370614051819,0.6959254741668701,0.6126790642738342,0.695361852645874,0.5620330572128296
fist,back,0.5625982880592346,0.6796915531158447,0.4508117437362671,0.6942089796066284,0.3390166759490967,0.7020620107650757,0.277459055185318,0.7060765027999878,0.29968157410621643,0.696547269821167,0.33826684951782227,0.3178406357765198,0.33041912317276,0.5687767863273621,0.3557898998260498,0.6228456497192383,0.3695008456707001,0.5639829039573669,0.4850969910621643,0.30564481019973755,0.4742395877838135,0.5973769426345825,0.4802809953689575,0.6295632123947144,0.4749029874801636,0.5514745712280273,0.6257413625717163,0.34295064210891724,0.5988898873329163,0.6043988466262817,0.5886964797973633,0.6292312741279602,0.5840948224067688,0.5670846700668335,0.7456878423690796,0.40934520959854126,0.7158747911453247,0.5917460322380066,0.7006920576095581,0.6131659150123596,0.7042235136032104,0.5625638961791992
fist,back,0.5652585029602051,0.6806769967079163,0.4565788507461548,0.694974958896637,0.34694376587867737,0.7011934518814087,0.28334683179855347,0.7036474943161011,0.2937472462654114,0.6943708658218384,0.33738771080970764,0.31462740898132324,0.3309628963470459,0.5606459975242615,0.3572431206703186,0.618527889251709,0.3709482252597809,0.5617669820785522,0.4836587607860565,0.3013097047805786,0.4766572117805481,0.5905824303627014,0.48451417684555054,0.6318826079368591,0.47872859239578247,0.5594010949134827,0.6234050989151001,0.3369465172290802,0.6012140512466431,0.597093403339386,0.5929419994354248,0.6311368346214294,0.5881030559539795,0.5753430724143982,0.743390679359436,0.40108194947242737,0.7168216109275818,0.5808857083320618,0.7006480693817139,0.6122435927391052,0.7021530866622925,0.570473313331604
fist,back,0.5785367488861084,0.6764082908630371,0.4713937044143677,0.6948553323745728,0.36333388090133667,0.7017155885696411,0.29982754588127136,0.6970458030700684,0.28892257809638977,0.6709561944007874,0.3387441039085388,0.31859269738197327,0.35381945967674255,0.5642006397247314,0.37443017959594727,0.6209801435470581,0.37670546770095825,0.5633745789527893,0.47941890358924866,0.2978336811065674,0.4971528649330139,0.5821537375450134,0.4969031512737274,0.6212581396102905,0.48058921098709106,0.544951319694519,0.6171729564666748,0.32684585452079773,0.6168507933616638,0.5856274366378784,0.6028760671615601,0.6168879270553589,0.5882494449615479,0.5546703934669495,0.7365583777427673,0.3869886100292206,0.72493577003479,0.5743052959442139,0.7088688611984253,0.5979012250900269,0.7050392627716064,0.541408121585846
fist,back,0.526129961013794,0.6131162643432617,0.3672620952129364,0.6283830404281616,0.2572592794895172,0.622310221195221,0.25460299849510193,0.6559358835220337,0.28729158639907837,0.6947317123413086,0.3738224506378174,0.31549519300460815,0.36919814348220825,0.5941253900527954,0.3528919219970703,0.6316704750061035,0.3504790663719177,0.571019172668457,0.5218667984008789,0.3070230185985565,0.5082575678825378,0.6014260649681091,0.49657899141311646,0.6250301599502563,0.5026723742485046,0.5638370513916016,0.6477740406990051,0.34996476769447327,0.628831684589386,0.6207841634750366,0.6077028512954712,0.6463379859924316,0.6025876998901367,0.5870957374572754,0.748084545135498,0.4216741621494293,0.7408931851387024,0.6210873126983643,0.7072309255599976,0.6479381322860718,0.696314811706543,0.5966331362724304
fist,back,0.5347899198532104,0.5924522876739502,0.3804028332233429,0.6014634966850281,0.27845853567123413,0.5997719764709473,0.2780878245830536,0.6432719230651855,0.30890434980392456,0.6873924732208252,0.39331212639808655,0.31296876072883606,0.4032422602176666,0.5886526107788086,0.38151246309280396,0.6555549502372742,0.3744240403175354,0.5997894406318665,0.5261421799659729,0.3057873547077179,0.5211057066917419,0.5955456495285034,0.5021628141403198,0.6535650491714478,0.5015636682510376,0.6012005805969238,0.6385183334350586,0.34283220767974854,0.6290386319160461,0.6114543676376343,0.6046220064163208,0.6674842834472656,0.597486674785614,0.6161209940910339,0.729625940322876,0.40373629331588745,0.7275097370147705,0.6060789823532104,0.6948121786117554,0.6624742150306702,0.6854540705680847,0.626284122467041
fist,back,0.5410090088844299,0.6161342859268188,0.3779621124267578,0.6287636756896973,0.27099013328552246,0.6248556971549988,0.2690664529800415,0.6678717136383057,0.29853886365890503,0.7061721086502075,0.3813020884990692,0.31967228651046753,0.4015927314758301,0.5977445244789124,0.3780946135520935,0.6625447273254395,0.37016957998275757,0.6049190163612366,0.5240163207054138,0.31119251251220703,0.530454158782959,0.5996309518814087,0.5060285329818726,0.658764123916626,0.5053701400756836,0.605015754699707,0.6443110108375549,0.34721213579177856,0.6450342535972595,0.6184704303741455,0.6138926148414612,0.673145055770874,0.6048104763031006,0.618461549282074,0.7415060997009277,0.4078981280326843,0.7414888143539429,0.6134248971939087,0.7020038366317749,0.669295072555542,0.6894101500511169,0.6305949687957764
fist,back,0.5472763180732727,0.6763384342193604,0.38431358337402344,0.675707221031189,0.27742108702659607,0.6516612768173218,0.26255717873573303,0.6767028570175171,0.27814576029777527,0.7054418325424194,0.3890072703361511,0.3103557229042053,0.3908842206001282,0.5745960474014282,0.3784835934638977,0.655623197555542,0.3802994191646576,0.6045759916305542,0.5384820103645325,0.3063111901283264,0.5311362147331238,0.5739715695381165,0.50700843334198,0.6579161882400513,0.5128886103630066,0.6115958094596863,0.6672974824905396,0.3479369580745697,0.6601548194885254,0.5972875356674194,0.624064028263092,0.6731417179107666,0.6204767227172852,0.6229897141456604,0.7753055095672607,0.41626670956611633,0.7694787383079529,0.6069112420082092,0.7263562679290771,0.6826553344726562,0.7179954648017883,0.6491572856903076
fist,back,0.5383856892585754,0.6709229946136475,0.3798833191394806,0.6732757091522217,0.27314627170562744,0.650934100151062,0.2529374063014984,0.6751503944396973,0.26126405596733093,0.6983718276023865,0.38209402561187744,0.30870407819747925,0.3818434476852417,0.5729913115501404,0.3716340661048889,0.6577897071838379,0.372944712638855,0.609732449054718,0.5313892960548401,0.2997859716415405,0.5222182869911194,0.567602276802063,0.5007153153419495,0.6552939414978027,0.5065405368804932,0.611896276473999,0.6600832939147949,0.3381977081298828,0.6508253216743469,0.5885009765625,0.6157538890838623,0.6682212352752686,0.6111536026000977,0.6209404468536377,0.7679137587547302,0.40433499217033386,0.7632308006286621,0.5965346097946167,0.7213147282600403,0.6747919321060181,0.712520956993103,0.6432166695594788
fist,back,0.5487934350967407,0.6037442684173584,0.3802235722541809,0.615087628364563,0.2687453031539917,0.6120796799659729,0.27055299282073975,0.6581769585609436,0.30256563425064087,0.7056139707565308,0.3643234968185425,0.29589131474494934,0.3890437185764313,0.5692652463912964,0.3810522258281708,0.6560660600662231,0.3736354112625122,0.606814444065094,0.5238335728645325,0.28679946064949036,0.532188892364502,0.5629828572273254,0.5139328241348267,0.6409590244293213,0.5084238648414612,0.5913227796554565,0.6605634093284607,0.3247999846935272,0.6639315485954285,0.5754523277282715,0.6322585344314575,0.6456114649772644,0.6185981035232544,0.5940088033676147,0.7715086936950684,0.38893696665763855,0.7738639712333679,0.571148693561554,0.7350248098373413,0.6431236267089844,0.7190713882446289,0.6120426654815674
fist,back,0.5434820055961609,0.5935674905776978,0.3787325620651245,0.6030390858650208,0.26900771260261536,0.607692539691925,0.2659344971179962,0.6666179895401001,0.29107385873794556,0.7281739711761475,0.3655121326446533,0.29724597930908203,0.37684476375579834,0.5765619277954102,0.37344804406166077,0.6513702869415283,0.3724605441093445,0.597067654132843,0.5223512053489685,0.29304179549217224,0.5174695253372192,0.573235034942627,0.5063783526420593,0.6319481134414673,0.5062059164047241,0.5740596055984497,0.6574227213859558,0.3354887366294861,0.6496403217315674,0.5880613327026367,0.6243166327476501,0.6440220475196838,0.6144631505012512,0.588502049446106,0.7673723101615906,0.40383344888687134,0.7615739107131958,0.5800181031227112,0.7281647324562073,0.6397685408592224,0.7189407348632812,0.6078135967254639
fist,back,0.5545817613601685,0.5870980024337769,0.39660724997520447,0.6057275533676147,0.2834353446960449,0.6140711903572083,0.27482885122299194,0.6662371158599854,0.3155691921710968,0.7054892778396606,0.3714733123779297,0.3112506866455078,0.3804883360862732,0.591718316078186,0.361808180809021,0.6271312236785889,0.35070058703422546,0.5644152164459229,0.523544430732727,0.30348801612854004,0.5283955335617065,0.6007605791091919,0.5018796920776367,0.6150697469711304,0.4943332374095917,0.5463103652000427,0.6589834690093994,0.3465798497200012,0.6541495323181152,0.6195018291473389,0.6184090971946716,0.6384982466697693,0.6053447127342224,0.5728421807289124,0.7714587450027466,0.41683876514434814,0.7676789164543152,0.6150327920913696,0.728509247303009,0.6387172341346741,0.7136287093162537,0.5840375423431396
fist,back,0.550224244594574,0.6036987900733948,0.39416682720184326,0.6231065392494202,0.27971410751342773,0.6276819705963135,0.2650042474269867,0.670072615146637,0.30254143476486206,0.7041369080543518,0.36509430408477783,0.30850258469581604,0.38096895813941956,0.5890653133392334,0.3646774888038635,0.6430966854095459,0.3542521893978119,0.5817137956619263,0.5186618566513062,0.300350546836853,0.5293033123016357,0.5960066914558411,0.49775782227516174,0.6300726532936096,0.4862062335014343,0.5623303651809692,0.6550136804580688,0.34413814544677734,0.6562459468841553,0.6118359565734863,0.6160363554954529,0.6454103589057922,0.5994188785552979,0.5826916098594666,0.7683852910995483,0.415008544921875,0.7691531181335449,0.6077892184257507,0.7265627384185791,0.6410946249961853,0.7084888219833374,0.5902661681175232
fist,back,0.5506558418273926,0.6032689809799194,0.3988005816936493,0.6226859092712402,0.2907830476760864,0.6358978748321533,0.2747465968132019,0.6843969821929932,0.29209795594215393,0.715732216835022,0.350578248500824,0.31741636991500854,0.3748282194137573,0.6037708520889282,0.36462974548339844,0.6537582874298096,0.35099929571151733,0.5896956920623779,0.5055508017539978,0.3015797734260559,0.5241873860359192,0.6121311187744141,0.5011084079742432,0.6381337642669678,0.48668646812438965,0.5617941617965698,0.6451640129089355,0.3363046944141388,0.6558631062507629,0.6191383004188538,0.6214863061904907,0.6502656936645508,0.6013277769088745,0.5806209444999695,0.7633357048034668,0.3977600932121277,0.7726448774337769,0.601481556892395,0.7321495413780212,0.6389687061309814,0.7106685042381287,0.5856237411499023
fist,back,0.5489258170127869,0.606285572052002,0.39607101678848267,0.6265963912010193,0.28901684284210205,0.6374411582946777,0.27867186069488525,0.6853082776069641,0.293218731880188,0.7143127918243408,0.35436755418777466,0.3109488785266876,0.3742770850658417,0.600307822227478,0.3673068583011627,0.6553030014038086,0.3590364456176758,0.5900744199752808,0.5092636942863464,0.29807934165000916,0.5244331359863281,0.6057354807853699,0.5020196437835693,0.6374053955078125,0.49129191040992737,0.5608739852905273,0.6477658748626709,0.3355149030685425,0.6566584706306458,0.6155116558074951,0.6204044222831726,0.6499398350715637,0.602513313293457,0.579098105430603,0.7644202709197998,0.39931046962738037,0.7712673544883728,0.599035382270813,0.7292953133583069,0.6402738094329834,0.710740864276886,0.5871872901916504
fist,back,0.5530164837837219,0.6749496459960938,0.4049829840660095,0.6909783482551575,0.28873053193092346,0.6812150478363037,0.2589558959007263,0.6960941553115845,0.23219597339630127,0.693626880645752,0.335645854473114,0.30131208896636963,0.377552330493927,0.5747483968734741,0.36197739839553833,0.6656678318977356,0.3503701090812683,0.6124037504196167,0.4910740554332733,0.28140830993652344,0.5285384654998779,0.5667282342910767,0.4928131401538849,0.6501461267471313,0.48043563961982727,0.5970144271850586,0.6304440498352051,0.3088260591030121,0.6623935103416443,0.5761042833328247,0.6155157089233398,0.6522735357284546,0.5969191193580627,0.5960371494293213,0.7557152509689331,0.3646678328514099,0.7789863348007202,0.5520147681236267,0.7276057004928589,0.6281040906906128,0.7018142938613892,0.5903097987174988
fist,back,0.5472409129142761,0.6764676570892334,0.3968888521194458,0.6919958591461182,0.27991604804992676,0.6817073822021484,0.2533864378929138,0.6998509764671326,0.23503875732421875,0.7009602785110474,0.33280909061431885,0.30102968215942383,0.3720208406448364,0.5765565633773804,0.3584596812725067,0.6660820841789246,0.3493812680244446,0.6124693155288696,0.4889407157897949,0.2830580770969391,0.5243065357208252,0.5706499814987183,0.49076899886131287,0.651300311088562,0.4799378216266632,0.5968557596206665,0.6290594935417175,0.3120412826538086,0.6590287685394287,0.5821508169174194,0.6125357747077942,0.656311571598053,0.5943739414215088,0.5980149507522583,0.7542215585708618,0.3684205114841461,0.776188850402832,0.5580438375473022,0.7248894572257996,0.6346625089645386,0.6993197202682495,0.5968436002731323
fist,back,0.537524402141571,0.6860619783401489,0.3934500217437744,0.6997404098510742,0.29051515460014343,0.6794840097427368,0.2636311650276184,0.6721794009208679,0.2396097481250763,0.6542714238166809,0.35292428731918335,0.2900736629962921,0.3767203390598297,0.5506165027618408,0.36856240034103394,0.643593430519104,0.36284878849983215,0.5924414396286011,0.5031463503837585,0.2678055465221405,0.5267531871795654,0.5493388772010803,0.49697360396385193,0.6298469305038452,0.48379695415496826,0.5743546485900879,0.6378819942474365,0.2968919277191162,0.6620546579360962,0.5548720955848694,0.6190890669822693,0.6302518844604492,0.5976730585098267,0.5746328234672546,0.7556756138801575,0.3533226549625397,0.7815473675727844,0.5392061471939087,0.7351247072219849,0.6170241832733154,0.7086644172668457,0.5825512409210205
fist,back,0.5161093473434448,0.6765888333320618,0.3798474371433258,0.6899251341819763,0.28131553530693054,0.6724907159805298,0.2541278600692749,0.6712520122528076,0.22879275679588318,0.6604381203651428,0.34160685539245605,0.2852174639701843,0.36402779817581177,0.5513393878936768,0.35179346799850464,0.6465200185775757,0.34254372119903564,0.5973891019821167,0.49189862608909607,0.26472824811935425,0.5144408345222473,0.5521275997161865,0.48104387521743774,0.6374437212944031,0.4659358561038971,0.5829117298126221,0.6256383061408997,0.296223908662796,0.6473378539085388,0.5646836757659912,0.6017364859580994,0.6417223215103149,0.5780711770057678,0.5862939357757568,0.7431925535202026,0.3548945486545563,0.7688391208648682,0.5549803972244263,0.7163578867912292,0.6321137547492981,0.6840976476669312,0.5946565866470337
fist,back,0.5399863123893738,0.6749529838562012,0.4016507863998413,0.6897826194763184,0.29101717472076416,0.6843874454498291,0.25621581077575684,0.6990605592727661,0.22852417826652527,0.6970313787460327,0.33901864290237427,0.2929557263851166,0.3536117672920227,0.5823928117752075,0.3425116539001465,0.6791808605194092,0.3332366347312927,0.6266605854034424,0.4985935688018799,0.27666836977005005,0.5161958336830139,0.5887675285339355,0.479051798582077,0.6771565675735474,0.4619016647338867,0.6201639175415039,0.6387940049171448,0.3129209876060486,0.6536564826965332,0.600062370300293,0.6048064231872559,0.6735357046127319,0.5808600187301636,0.6162912249565125,0.7595019340515137,0.3764074742794037,0.7755925059318542,0.5742680430412292,0.7187191247940063,0.6454942226409912,0.6856770515441895,0.609684944152832
